i
h
u
n
b
backspace
backspace
b
.
c
o
m
enter
ctrl
c
g
i
t
space
s
s
h
space
up
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
right
right
right
left
left
left
g
i
u
backspace
t
space
enter
g
i
u
t
backspace
backspace
backspace
i
t
space
c
o
n
n
e
c
space
t
o
space
backspace
backspace
backspace
backspace
t
space
t
o
space
h
g
backspace
backspace
g
i
t
h
u
b
enter
ctrl
c
ctrl
v
enter
g
i
t
enter
v
i
enter
caps lock
A
caps lock
f
e
l
i
c
i
d
a
d
e
1
2
right shift
enter
caps lock
A
caps lock
f
e
l
i
c
i
d
a
d
e
1
2
right shift
@
enter
left windows
ctrl
left
ctrl
a
c
x
z
c
w
w
ctrl
v
enter
2
5
0
8
ctrl
c
ctrl
v
ctrl
v
ctrl
v
ctrl
v
caps lock
H
caps lock
i
space
caps lock
G
caps lock
o
o
d
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
H
caps lock
l
l
o
backspace
backspace
backspace
e
l
l
o
alt
enter
caps lock
G
caps lock
o
o
d
space
a
f
t
e
r
n
o
o
n
ctrl
a
x
ctrl
v
enter
caps lock
W
caps lock
h
e
n
space
backspace
backspace
backspace
caps lock
backspace
backspace
B
caps lock
r
o
enter
caps lock
I
caps lock
space
a
m
space
w
r
i
t
i
n
g
space
s
o
m
e
space
m
a
j
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
w
r
o
t
e
space
s
o
m
e
space
m
a
j
o
r
space
b
s
space
o
n
space
m
y
backspace
backspace
backspace
space
m
y
space
n
e
w
space
c
v
space
a
b
o
u
t
space
c
y
b
e
r
space
p
r
o
j
e
c
t
s
space
r
i
g
h
t
enter
caps lock
I
caps lock
space
h
o
p
e
m
space
backspace
backspace

space
t
h
e
y
space
d
o
n
t
space
a
backspace
c
g
h
backspace
backspace
h
e
c
k
space
o
n
space
backspace
backspace
backspace
o
n
space
s
h
backspace
backspace
c
h
a
p
t
backspace
backspace
t
space
backspace
space
backspace
g
p
b
backspace
backspace
p
t
space
b
c
space
caps lock
I
caps lock
space
a
m
space
c
o
d
i
n
g
space
n
e
w
backspace
e
backspace
a
r
l
backspace
n
y
space
a
l
l
space
m
y
space
s
c
r
i
p
t
s
space
i
backspace
f
r
o
m
space
t
h
e
m
backspace
r
e
space
enter
l
m
a
o
enter
caps lock
I
caps lock
space
w
i
l
l
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
T
caps lock
h
a
t
space
i
s
space
t
r
u
e

space
space
backspace
m
o
s
t
l
y
space
y
e
a
h

space
backspace
backspace
enter
space
space
a
s
space
i
n
space
3
space
backspace
backspace
2
space
y
e
a
r
s
space
alt
enter
a
l
l
space
c
o
m
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
space
b
r
o

space
n
e
a
r
l
y
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
i
t
s
space
o
b
s
e
j
e
backspace
backspace
backspace
backspace
s
e
l
e
t
e
space
a
t
space
t
h
e
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
b
e
c
o
m
i
n
g
space
o
b
s
e
l
e
t
e
space
a
t
space
t
h
e
backspace
i
s
space
p
o
i
n
t
space
o
u
r
space
l
a
p
t
o
p
alt
enter
caps lock
I
O
caps lock
space
backspace
backspace
backspace
enter
caps lock
I
caps lock
space
c
o
d
e
d
space
a
space
k
e
y
l
o
g
g
e
r
space
t
o
d
a
y
space
backspace
.
space
caps lock
caps lock
i
caps lock
space
C
L
I
backspace
backspace
backspace
caps lock
c
backspace
backspace
space
c
l
i
c
k
space
a
l
o
t
space
c
t
r
l
space
a
n
d
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
space
caps lock
I
caps lock
space
n
o
t
i
c
e
d
space
t
y
backspace
h
a
t
space
caps lock
I
caps lock
space
c
l
i
c
k
space
backspace
backspace
backspace
backspace
backspace
backspace
c
l
i
c
k
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
enter
n
o
t
i
backspace
c
i
backspace
backspace
i
c
e
d
space
t
h
a
t
space
caps lock
I
caps lock
space
c
l
i
c
k
space
c
i
backspace
t
r
l
space
a
l
o
t
space
enter
1
enter
ctrl
alt
right
left windows
right
left windows
ctrl
left
left windows
left windows
e
shift
left windows
S
left windows
shift
S
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
v
enter
caps lock
W
caps lock
h
a
t
space
y
o
backspace
backspace
d
o
space
y
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
A
caps lock
b
backspace
backspace
caps lock
B
caps lock
r
o

space
a
b
o
u
t
space
t
h
e
space
ctrl
alt
left windows
right
left windows
ctrl
left
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
alt
enter
caps lock
T
caps lock
h
e
space
r
backspace
backspace
backspace
backspace
backspace
caps lock
I
caps lock
space
m
i
g
h
t
space
d
e
l
a
y
space
t
h
i
s
space
p
o
backspace
r
o
j
e
c
t
space
backspace

space
backspace
backspace
space
d
u
e
space
t
o
space
l
o
w
space
f
u
n
d
s
enter
caps lock
B
caps lock
u
t

space
i
t
s
space
w
i
t
h
i
n
space
m
y
space
i
t
e
n
d
i
o
n
backspace
backspace
backspace
backspace
t
i
o
n
space
t
o
space
f
i
x
space
t
h
i
s
space
s
o
o
space
a
backspace
backspace
n
space
a
s
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
T
caps lock
h
a
n
k
space
y
o
u
.
enter
caps lock
T
caps lock
backspace
left windows
ctrl
right
caps lock
C
caps lock
o
m
p
u
t
i
n
g
space
caps lock
G
caps lock
r
a
d
u
a
t
e
space
backspace
.
backspace
space
[
2
0
2
2
]
h
e
l
l
a
space
b
o
r
e
d

space
backspace
backspace
.
space
enter
caps lock
I
caps lock
space
g
o
backspace
backspace
backspace
space
backspace
backspace
caps lock
I
caps lock
space
m
backspace
h
z
v
e
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
c
v
space
i
s
space
k
j
i
backspace
backspace
i
n
d
space
o
f
space
d
e
a
d

space
s
o
o
space
caps lock
I
caps lock
space
h
a
v
space
e
t
o
space
backspace
backspace
backspace
backspace
backspace
e
space
t
o
space
d
o
space
t
h
e
s
e
space
b
s
space
t
o
space
s
r
backspace
backspace
w
o
f
f
l
e
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
p
o
r
backspace
t
e
n
t
i
a
l
l
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
o
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
o
space
caps lock
I
caps lock
space
h
a
v
e
space
t
o
space
d
o
space
k
i
n
d
space
backspace
backspace
backspace
backspace
backspace
t
h
i
s
space
t
o
space
e
x
p
l
a
i
n
space
s
t
u
f
f
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
s
h
o
w
space
e
x
p
e
r
i
e
n
c
e
enter
ctrl
alt
left windows
right
.
enter
caps lock
T
R
caps lock
a
backspace
backspace
backspace
caps lock
R
caps lock
e
s
e
backspace
backspace
backspace
backspace
caps lock
C
caps lock
y
v
backspace
backspace
backspace
caps lock
R
caps lock
e
s
e
a
r
c
h
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
L
caps lock
e
a
r
n
i
n
g
space
caps lock
C
Y
caps lock
v
backspace
backspace
y
v
e
r
backspace
backspace
backspace
b
e
r
space
a
n
d
space
caps lock
caps lock
n
e
backspace
backspace
caps lock
N
caps lock
e
t
w
o
r
k
space
backspace
i
n
g
space
[
2
0
2
3
backspace
4
]
caps lock
U
caps lock
b
n
backspace
backspace
backspace
caps lock
L
caps lock
o
n
d
o
n
l
i
enter
ctrl
c
ctrl
v
enter
caps lock
C
caps lock
backspace
caps lock
A
caps lock
i
m
i
n
g
space
t
o
space
c
o
m
p
l
e
t
e
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
t
o
space
f
i
n
i
s
h
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
o
space
c
o
m
p
l
e
t
e
space
t
h
e
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
G
caps lock
o
a
l
right shift
right shift
right shift
space
backspace
right shift
:
space
caps lock
C
caps lock
o
m
p
l
e
t
e
space
t
h
e
space
1
space
m
o
n
t
h
space
caps lock
caps lock
c
h
a
l
l
e
n
g
e
.
up
.
up
.
backspace
ctrl
c
ctrl
v
ctrl
left windows
alt
left windows
right
1
space
m
space
backspace
o
n
t
h
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
G
caps lock
backspace
caps lock
1
-
caps lock
m
o
n
t
h
space
caps lock
C
caps lock
o
backspace
h
a
l
l
e
n
g
e
enter
v
i
s
u
enter
delete
ctrl
shift
N
1
m
o
n
t
h
enter
enter
c
y
v
backspace
b
e
r
enter
enter
ctrl
c
ctrl
v
ctrl
w
ctrl
s
v
i
s
enter
i
n
p
u
t
right shift
_
f
i
l
e
ctrl
c
ctrl
v
enter
ctrl
s
f5
ctrl
v
ctrl
d
s
s
f5
c
x
backspace
backspace
c
a
backspace
h
a
n
g
e
space
t
o
space
c
r
e
a
t
e
space
a
space
f
i
l
k
e
backspace
backspace
backspace
backspace
backspace
backspace
backspace
t
h
e
space
f
i
l
e

space
i
f
space
n
o
t
space
f
o
i
backspace
u
n
d
e
backspace
enter
ctrl
a
v
ctrl
s
delete
delete
m
o
b
y
space
backspace
space
c
i
backspace
backspace
d
i
c
k
space
f
i
l
e
enter
ctrl
a
c
ctrl
v
ctrl
space
t
o
space
c
backspace
e
n
c
r
y
p
t
enter
p
r
i
n
t
space
a
space
m
e
s
s
a
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
c
h
a
n
g
e
space
t
o
space
p
r
i
n
t
space
a
space
m
e
s
s
a
g
e
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
space
s
u
c
c
e
s
s
space
m
e
s
s
a
g
e
space
backspace

space
i
f
space
t
h
e
space
f
i
l
e
space
s
u
backspace
backspace
i
s
space
e
n
c
r
y
p
t
e
d
enter
ctrl
s
f5
ctrl
v
ctrl
a
backspace
ctrl
a
v
ctrl
s
f5
ctrl
ctrl
c
ctrl
w
ctrl
w
w
w
ctrl
w
ctrl
w
ctrl
w
ctrl
a
c
b
o
o
k
space
o
f
space
g
e
n
e
s
y
s
backspace
backspace
backspace
s
i
s
space
backspace
.
space
backspace
t
backspace
backspace
space
t
x
t
enter
ctrl
a
c
x
c
c
delete
ctrl
v
ctrl
s
ctrl
s
f5
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
alt
left
left windows
ctrl
left
n
space
space
h
n
b
space
m
space
m
space
ctrl
ctrl
ctrl
ctrl
left windows
right
ctrl
c
g
i
t
r
backspace
enter
s
s
h
space
right shift
g
i
t
right shift
@
g
i
t
h
u
b
.
c
o
m
enter
s
s
h
space
g
i
t
right shift
@
g
i
h
u
n
b
backspace
backspace
b
.
c
o
m
enter
ctrl
c
g
i
t
space
s
s
h
space
up
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
left
right
right
right
left
left
left
g
i
u
backspace
t
space
enter
g
i
u
t
backspace
backspace
backspace
i
t
space
c
o
n
n
e
c
space
t
o
space
backspace
backspace
backspace
backspace
t
space
t
o
space
h
g
backspace
backspace
g
i
t
h
u
b
enter
ctrl
c
ctrl
v
enter
g
i
t
enter
v
i
enter
caps lock
A
caps lock
f
e
l
i
c
i
d
a
d
e
1
2
right shift
enter
caps lock
A
caps lock
f
e
l
i
c
i
d
a
d
e
1
2
right shift
@
enter
left windows
ctrl
left
ctrl
a
c
x
z
c
w
w
ctrl
v
enter
2
5
0
8
ctrl
c
ctrl
v
ctrl
v
ctrl
v
ctrl
v
caps lock
H
caps lock
i

space
caps lock
G
caps lock
o
o
d
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
H
caps lock
l
l
o
backspace
backspace
backspace
e
l
l
o
alt
enter
caps lock
G
caps lock
o
o
d
space
a
f
t
e
r
n
o
o
n
ctrl
a
x
ctrl
v
enter
caps lock
W
caps lock
h
e
n
space
backspace
backspace
backspace
caps lock
backspace
backspace
B
caps lock
r
o
enter
caps lock
I
caps lock
space
a
m
space
w
r
i
t
i
n
g
space
s
o
m
e
space
m
a
j
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
w
r
o
t
e
space
s
o
m
e
space
m
a
j
o
r
space
b
s
space
o
n
space
m
y
backspace
backspace
backspace
space
m
y
space
n
e
w
space
c
v
space
a
b
o
u
t
space
c
y
b
e
r
space
p
r
o
j
e
c
t
s
space
r
i
g
h
t
enter
caps lock
I
caps lock
space
h
o
p
e
m
space
backspace
backspace

space
t
h
e
y
space
d
o
n
t
space
a
backspace
c
g
h
backspace
backspace
h
e
c
k
space
o
n
space
backspace
backspace
backspace
o
n
space
s
h
backspace
backspace
c
h
a
p
t
backspace
backspace
t
space
backspace
space
backspace
g
p
b
backspace
backspace
p
t
space
b
c
space
caps lock
I
caps lock
space
a
m
space
c
o
d
i
n
g
space
n
e
w
backspace
e
backspace
a
r
l
backspace
n
y
space
a
l
l
space
m
y
space
s
c
r
i
p
t
s
space
i
backspace
f
r
o
m
space
t
h
e
m
backspace
r
e
space
enter
l
m
a
o
enter
caps lock
I
caps lock
space
w
i
l
l
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
T
caps lock
h
a
t
space
i
s
space
t
r
u
e

space
space
backspace
m
o
s
t
l
y
space
y
e
a
h

space
backspace
backspace
enter
space
space
a
s
space
i
n
space
3
space
backspace
backspace
2
space
y
e
a
r
s
space
alt
enter
a
l
l
space
c
o
m
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
space
b
r
o

space
n
e
a
r
l
y
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
i
t
s
space
o
b
s
e
j
e
backspace
backspace
backspace
backspace
s
e
l
e
t
e
space
a
t
space
t
h
e
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
b
e
c
o
m
i
n
g
space
o
b
s
e
l
e
t
e
space
a
t
space
t
h
e
backspace
i
s
space
p
o
i
n
t
space
o
u
r
space
l
a
p
t
o
p
alt
enter
caps lock
I
O
caps lock
space
backspace
backspace
backspace
enter
caps lock
I
caps lock
space
c
o
d
e
d
space
a
space
k
e
y
l
o
g
g
e
r
space
t
o
d
a
y
space
backspace
.
space
caps lock
caps lock
i
caps lock
space
C
L
I
backspace
backspace
backspace
caps lock
c
backspace
backspace
space
c
l
i
c
k
space
a
l
o
t
space
c
t
r
l
space
a
n
d
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
space
caps lock
I
caps lock
space
n
o
t
i
c
e
d
space
t
y
backspace
h
a
t
space
caps lock
I
caps lock
space
c
l
i
c
k
space
backspace
backspace
backspace
backspace
backspace
backspace
c
l
i
c
k
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
enter
n
o
t
i
backspace
c
i
backspace
backspace
i
c
e
d
space
t
h
a
t
space
caps lock
I
caps lock
space
c
l
i
c
k
space
c
i
backspace
t
r
l
space
a
l
o
t
space
enter
1
enter
ctrl
alt
right
left windows
right
left windows
ctrl
left
left windows
left windows
e
shift
left windows
S
left windows
shift
S
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
ctrl
v
enter
caps lock
W
caps lock
h
a
t
space
y
o
backspace
backspace
d
o
space
y
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
A
caps lock
b
backspace
backspace
caps lock
B
caps lock
r
o

space
a
b
o
u
t
space
t
h
e
space
ctrl
alt
left windows
right
left windows
ctrl
left
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
alt
enter
caps lock
T
caps lock
h
e
space
r
backspace
backspace
backspace
backspace
backspace
caps lock
I
caps lock
space
m
i
g
h
t
space
d
e
l
a
y
space
t
h
i
s
space
p
o
backspace
r
o
j
e
c
t
space
backspace

space
backspace
backspace
space
d
u
e
space
t
o
space
l
o
w
space
f
u
n
d
s
enter
caps lock
B
caps lock
u
t

space
i
t
s
space
w
i
t
h
i
n
space
m
y
space
i
t
e
n
d
i
o
n
backspace
backspace
backspace
backspace
t
i
o
n
space
t
o
space
f
i
x
space
t
h
i
s
space
s
o
o
space
a
backspace
backspace
n
space
a
s
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
T
caps lock
h
a
n
k
space
y
o
u
.
enter
caps lock
T
caps lock
backspace
left windows
ctrl
right
caps lock
C
caps lock
o
m
p
u
t
i
n
g
space
caps lock
G
caps lock
r
a
d
u
a
t
e
space
backspace
.
backspace
space
[
2
0
2
2
]
h
e
l
l
a
space
b
o
r
e
d

space
backspace
backspace
.
space
enter
caps lock
I
caps lock
space
g
o
backspace
backspace
backspace
space
backspace
backspace
caps lock
I
caps lock
space
m
backspace
h
z
v
e
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
c
v
space
i
s
space
k
j
i
backspace
backspace
i
n
d
space
o
f
space
d
e
a
d

space
s
o
o
space
caps lock
I
caps lock
space
h
a
v
space
e
t
o
space
backspace
backspace
backspace
backspace
backspace
e
space
t
o
space
d
o
space
t
h
e
s
e
space
b
s
space
t
o
space
s
r
backspace
backspace
w
o
f
f
l
e
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
p
o
r
backspace
t
e
n
t
i
a
l
l
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
o
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
o
space
caps lock
I
caps lock
space
h
a
v
e
space
t
o
space
d
o
space
k
i
n
d
space
backspace
backspace
backspace
backspace
backspace
t
h
i
s
space
t
o
space
e
x
p
l
a
i
n
space
s
t
u
f
f
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
s
h
o
w
space
e
x
p
e
r
i
e
n
c
e
enter
ctrl
alt
left windows
right
.
enter
caps lock
T
R
caps lock
a
backspace
backspace
backspace
caps lock
R
caps lock
e
s
e
backspace
backspace
backspace
backspace
caps lock
C
caps lock
y
v
backspace
backspace
backspace
caps lock
R
caps lock
e
s
e
a
r
c
h
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
L
caps lock
e
a
r
n
i
n
g
space
caps lock
C
Y
caps lock
v
backspace
backspace
y
v
e
r
backspace
backspace
backspace
b
e
r
space
a
n
d
space
caps lock
caps lock
n
e
backspace
backspace
caps lock
N
caps lock
e
t
w
o
r
k
space
backspace
i
n
g
space
[
2
0
2
3
backspace
4
]
caps lock
U
caps lock
b
n
backspace
backspace
backspace
caps lock
L
caps lock
o
n
d
o
n
l
i
enter
ctrl
c
ctrl
v
enter
caps lock
C
caps lock
backspace
caps lock
A
caps lock
i
m
i
n
g
space
t
o
space
c
o
m
p
l
e
t
e
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
t
o
space
f
i
n
i
s
h
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
o
space
c
o
m
p
l
e
t
e
space
t
h
e
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
G
caps lock
o
a
l
right shift
right shift
right shift
space
backspace
right shift
:
space
caps lock
C
caps lock
o
m
p
l
e
t
e
space
t
h
e
space
1
space
m
o
n
t
h
space
caps lock
caps lock
c
h
a
l
l
e
n
g
e
.
up
.
up
.
backspace
ctrl
c
ctrl
v
ctrl
left windows
alt
left windows
right
1
space
m
space
backspace
o
n
t
h
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
caps lock
G
caps lock
backspace
caps lock
1
-
caps lock
m
o
n
t
h
space
caps lock
C
caps lock
o
backspace
h
a
l
l
e
n
g
e
enter
v
i
s
u
enter
delete
ctrl
shift
N
1
m
o
n
t
h
enter
enter
c
y
v
backspace
b
e
r
enter
enter
ctrl
c
ctrl
v
ctrl
w
ctrl
s
v
i
s
enter
i
n
p
u
t
right shift
_
f
i
l
e
ctrl
c
ctrl
v
enter
ctrl
s
f5
ctrl
v
ctrl
d
s
s
f5
c
x
backspace
backspace
c
a
backspace
h
a
n
g
e
space
t
o
space
c
r
e
a
t
e
space
a
space
f
i
l
k
e
backspace
backspace
backspace
backspace
backspace
backspace
backspace
t
h
e
space
f
i
l
e

space
i
f
space
n
o
t
space
f
o
i
backspace
u
n
d
e
backspace
enter
ctrl
a
v
ctrl
s
delete
delete
m
o
b
y
space
backspace
space
c
i
backspace
backspace
d
i
c
k
space
f
i
l
e
enter
ctrl
a
c
ctrl
v
ctrl
space
t
o
space
c
backspace
e
n
c
r
y
p
t
enter
p
r
i
n
t
space
a
space
m
e
s
s
a
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
c
h
a
n
g
e
space
t
o
space
p
r
i
n
t
space
a
space
m
e
s
s
a
g
e
space
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
backspace
space
s
u
c
c
e
s
s
space
m
e
s
s
a
g
e
space
backspace

space
i
f
space
t
h
e
space
f
i
l
e
space
s
u
